call_id,complaint_id,client_id,phonefinal,vruline,priority,type,outcome,server,date_received,ser_start,ser_exit
30593,CR0124395,C00002493,212-220-8901,AA0203,2,NE,AGENT,ZOHARI,7/26/2012,12:51:00,12:51:50
30594,CR0124197,C00004571,212-575-6098,AA0204,0,NW,AGENT,AVNI,7/25/2012,15:38:22,15:53:36
30595,CR0124141,C00002599,212-278-6428,AA0108,0,TT,AGENT,KAZAV,7/25/2012,16:25:50,16:28:24
30596,CR0124297,C00013590,617-066-8236,AA0205,1,PS,AGENT,KAZAV,7/25/2012,12:29:54,12:33:56
30597,CR0123461,C00003973,661-828-0374,AA0103,0,NW,AGENT,TOVA,7/24/2012,10:50:04,11:04:05
30598,CR0123485,C00011768,171-145-8125,AA0202,0,PS,AGENT,YITZ,7/24/2012,14:48:23,15:00:50
30600,CR0123518,C00004126,144-927-1486,AA0103,2,PS,AGENT,MORIAH,7/24/2012,9:38:33,9:38:53
30601,CR0121959,C00004131,508-135-8779,AA0215,2,NE,AGENT,GILI,7/23/2012,14:03:41,14:24:12
30602,CR0122461,C00005224,151-719-8571,AA0105,0,PS,AGENT,TOVA,7/23/2012,12:31:04,12:48:26
30603,CR0122557,C00004604,828-104-9101,AA0209,2,PS,AGENT,SHARON,7/23/2012,9:32:28,9:41:22
30604,CR0121503,C00001831,413-657-3854,AA0106,0,PS,AGENT,SHLOMO,7/20/2012,9:45:50,9:55:51
30605,CR0121603,C00013469,184-033-0623,AA0213,0,NW,AGENT,STEREN,7/20/2012,15:32:27,15:43:21
30606,CR0121559,C00001641,516-466-9889,AA0109,0,PS,AGENT,DORIT,7/20/2012,10:52:16,11:00:47
30607,CR0120770,C00005223,629-898-8640,AA0209,0,PS,AGENT,YIFAT,7/19/2012,13:11:15,13:28:48
30608,CR0120508,C00001332,334-346-2525,AA0105,0,NW,AGENT,SHARON,7/19/2012,11:19:18,11:25:55
30609,CR0120143,C00006803,363-646-2645,AA0201,0,NW,AGENT,KAZAV,7/18/2012,9:26:09,9:33:15
30610,CR0119900,C00005275,837-016-1889,AA0204,0,PS,AGENT,AVNI,7/18/2012,13:35:02,13:41:16
30611,CR0119828,C00002990,405-948-0122,AA0202,0,PS,AGENT,ZOHARI,7/18/2012,15:51:35,16:12:33
30612,CR0119921,C00000698,585-884-5598,AA0215,0,NW,AGENT,BENSION,7/18/2012,13:18:24,13:27:02
30613,CR0120482,C00001232,296-593-4620,AA0206,0,PS,AGENT,IDIT,7/18/2012,10:05:06,10:14:40
30614,CR0118388,C00003535,518-904-7717,AA0102,2,PS,AGENT,YITZ,7/17/2012,11:45:34,11:47:22
30615,CR0118775,C00002907,665-623-7398,AA0110,0,PS,AGENT,SHARON,7/16/2012,12:15:47,12:28:03
30616,CR0118068,C00001195,207-465-2754,AA0202,1,PS,AGENT,YIFAT,7/16/2012,16:16:42,16:33:44
30617,CR0118237,C00002589,195-082-6728,AA0116,0,IN,AGENT,ANAT,7/16/2012,12:35:49,12:56:16
30619,CR0117435,C00004393,212-562-8196,AA0115,2,PS,AGENT,BASCH,7/13/2012,13:29:03,13:35:56
30620,CR0117408,C00008678,383-399-3449,AA0203,1,PS,AGENT,IDIT,7/13/2012,14:01:42,14:12:33
30621,CR0116361,C00000094,933-101-0725,AA0103,0,PS,AGENT,MIKI,7/12/2012,14:13:07,14:32:02
30622,CR0116636,C00002041,843-587-8696,AA0101,2,PS,AGENT,MIKI,7/12/2012,15:11:54,15:28:37
30623,CR0115769,C00004701,414-985-4029,AA0209,2,PS,AGENT,STEREN,7/11/2012,13:38:37,13:42:37
30624,CR0115843,C00012079,863-885-5122,AA0210,2,PS,AGENT,DARMON,7/11/2012,12:58:36,13:02:02
30626,CR0115920,C00002919,233-659-0269,AA0103,0,NW,AGENT,YIFAT,7/11/2012,11:50:21,12:09:13
30627,CR0115762,C00002195,530-337-0174,AA0109,1,PS,AGENT,KAZAV,7/11/2012,11:54:06,12:03:24
30628,CR0115917,C00010563,438-969-9520,AA0201,2,NE,AGENT,ELI,7/11/2012,9:15:38,9:32:24
30629,CR0114574,C00011147,265-012-6222,AA0214,0,PS,AGENT,YITZ,7/10/2012,11:28:44,11:48:01
30631,CR0114555,C00011319,774-966-9831,AA0205,2,PS,AGENT,SHARON,7/10/2012,13:08:21,13:26:01
30632,CR0114146,C00002915,430-261-5670,AA0201,0,PS,AGENT,DARMON,7/9/2012,10:26:50,10:30:01
30633,CR0114290,C00003808,508-281-5147,AA0106,0,PS,AGENT,DORIT,7/9/2012,14:18:46,14:29:14
30634,CR0114173,C00000909,137-289-4501,AA0101,0,PS,AGENT,ZOHARI,7/9/2012,16:01:24,16:08:56
30635,CR0114381,C00004181,914-744-8391,AA0206,0,NW,AGENT,IDIT,7/9/2012,16:14:38,16:35:08
30636,CR0115029,C00003852,563-310-1401,AA0106,0,PS,AGENT,TOVA,7/9/2012,16:23:23,16:42:29
30637,CR0113145,C00000222,788-660-3215,AA0202,2,NE,AGENT,KAZAV,7/6/2012,15:09:40,15:16:27
30639,CR0113175,C00003121,508-005-9927,AA0101,0,PS,AGENT,MICHAL,7/6/2012,11:43:42,11:59:39
30640,CR0113235,C00004425,495-908-8188,AA0110,2,PS,AGENT,YITZ,7/6/2012,11:32:06,11:39:40
30643,CR0112630,C00008064,473-644-5067,AA0215,0,NW,AGENT,YITZ,7/5/2012,12:16:00,12:27:18
30644,CR0112580,C00004476,770-608-8468,AA0102,0,PS,AGENT,IDIT,7/5/2012,15:00:15,15:00:19
30645,CR0112657,C00002825,617-902-5032,AA0113,2,NE,AGENT,BASCH,7/5/2012,16:21:24,16:32:12
30646,CR0112461,C00000851,165-020-5476,AA0210,2,PS,AGENT,BENSION,7/5/2012,13:11:44,13:25:51
30647,CR0111854,C00002846,212-248-6363,AA0210,0,PS,AGENT,MIKI,7/3/2012,9:26:38,9:31:12
30648,CR0111846,C00006366,817-770-7405,AA0203,0,PS,AGENT,YITZ,7/3/2012,15:09:07,15:09:38
30651,CR0111950,C00000723,432-380-9837,AA0101,2,PS,AGENT,SHARON,7/3/2012,15:45:49,15:50:17
30653,CR0111296,C00000127,231-192-1790,AA0210,0,NE,AGENT,ZOHARI,7/2/2012,13:56:40,13:57:16
30655,CR0110596,C00006804,602-429-6583,AA0215,2,PS,AGENT,SHARON,6/29/2012,14:48:35,15:05:13
30656,CR0109085,C00005826,939-177-2497,AA0105,0,PS,AGENT,NO_SERVER,6/27/2012,16:01:16,16:16:56
30657,CR0109157,C00003987,666-778-5526,AA0201,2,PS,AGENT,KAZAV,6/27/2012,15:00:31,15:10:08
30659,CR0109092,C00001194,755-412-7389,AA0104,0,PS,AGENT,KAZAV,6/27/2012,11:55:36,12:12:07
30660,CR0109143,C00004175,653-476-6009,AA0201,2,PS,AGENT,MORIAH,6/27/2012,12:35:58,12:46:29
30662,CR0107701,C00004655,736-449-5205,AA0105,2,PS,AGENT,DORIT,6/25/2012,15:42:42,15:58:38
30663,CR0107626,C00000125,431-892-6138,AA0202,2,PS,AGENT,AVNI,6/25/2012,10:03:40,10:07:09
30664,CR0107607,C00000847,787-958-5584,AA0209,2,PS,AGENT,MIKI,6/25/2012,9:15:20,9:23:27
30668,CR0107865,C00001237,508-541-8481,AA0206,0,NW,AGENT,MIKI,6/25/2012,13:04:30,13:17:59
30669,CR0106846,C00004284,696-259-9422,AA0104,2,NE,AGENT,ZOHARI,6/22/2012,9:59:55,10:01:02
30671,CR0105310,C00000316,585-383-5679,AA0205,0,NW,AGENT,MICHAL,6/21/2012,13:55:35,14:02:07
30672,CR0104814,C00007772,212-675-6023,AA0113,0,PS,AGENT,TOVA,6/20/2012,11:49:26,12:05:14
30673,CR0105052,C00001071,811-066-8296,AA0115,0,NE,AGENT,ZOHARI,6/20/2012,15:06:40,15:19:20
30674,CR0104468,C00002241,409-357-3349,AA0103,0,NW,AGENT,YIFAT,6/19/2012,9:25:33,9:39:43
30675,CR0104698,C00000966,924-131-1644,AA0213,0,NW,AGENT,SHARON,6/19/2012,9:41:25,9:56:11
30677,CR0103599,C00001480,978-188-1804,AA0104,2,PS,AGENT,YIFAT,6/18/2012,14:58:32,15:04:17
30678,CR0103401,C00003549,327-969-5748,AA0213,1,PS,AGENT,MICHAL,6/18/2012,11:46:22,11:56:17
30679,CR0101678,C00001339,302-587-1536,AA0115,0,NW,AGENT,SHLOMO,6/14/2012,12:34:36,12:50:55
30680,CR0100564,C00004171,212-414-4092,AA0202,2,NE,AGENT,MORIAH,6/13/2012,15:56:36,16:08:06
30681,CR0100600,C00004785,253-740-5990,AA0110,0,PS,AGENT,SHARON,6/13/2012,15:12:05,15:19:12
30682,CR0100692,C00011867,212-884-2332,AA0103,2,PS,AGENT,SHARON,6/13/2012,14:32:36,14:37:42
30683,CR0100791,C00001699,828-867-3715,AA0204,2,PS,AGENT,MORIAH,6/13/2012,11:47:40,12:00:46
30684,CR0099832,C00002402,484-743-8510,AA0102,1,PS,AGENT,DARMON,6/12/2012,9:15:36,9:27:45
30685,CR0100039,C00004763,847-512-8816,AA0204,2,PS,AGENT,YIFAT,6/12/2012,10:07:16,10:12:29
30686,CR0099278,C00001016,259-090-1827,AA0107,1,TT,AGENT,YITZ,6/11/2012,13:25:47,13:38:45
30687,CR0097589,C00000428,873-059-4558,AA0110,2,PS,AGENT,STEREN,6/8/2012,9:19:45,9:35:35
30688,CR0097384,C00003972,212-577-9433,AA0102,2,PS,AGENT,AVNI,6/7/2012,15:57:54,16:07:45
30690,CR0097403,C00003160,665-372-3228,AA0209,0,NE,AGENT,ZOHARI,6/7/2012,16:44:13,16:52:37
30691,CR0097365,C00000877,801-605-1504,AA0205,0,PS,AGENT,YITZ,6/7/2012,16:27:00,16:34:10
30692,CR0095894,C00002111,508-239-5737,AA0106,0,NW,AGENT,IDIT,6/6/2012,15:05:51,15:11:40
30693,CR0096101,C00000045,786-924-4329,AA0215,0,NW,AGENT,MORIAH,6/6/2012,15:06:37,15:20:29
30694,CR0094894,C00001509,863-434-3517,AA0205,0,PS,AGENT,BASCH,6/5/2012,16:03:54,16:11:04
30695,CR0095162,C00001745,965-720-7677,AA0206,2,PS,AGENT,YIFAT,6/5/2012,14:03:00,14:12:43
30696,CR0094780,C00004681,624-323-8907,AA0209,0,PS,AGENT,MIKI,6/5/2012,11:21:19,11:40:33
30697,CR0094929,C00000605,212-192-5590,AA0104,0,PS,AGENT,ANAT,6/5/2012,12:13:30,12:32:28
30698,CR0093149,C00003143,863-790-1634,AA0204,0,NW,AGENT,SHARON,6/4/2012,13:47:40,13:48:53
30700,CR0093118,C00002063,266-128-1109,AA0115,2,PS,AGENT,MIKI,6/4/2012,11:13:07,11:19:31
30701,CR0093117,C00003248,344-042-8227,AA0206,0,PS,AGENT,ANAT,6/4/2012,11:18:14,11:23:56
30702,CR0091700,C00002400,540-362-5762,AA0106,0,PS,AGENT,BENSION,6/1/2012,9:37:15,9:48:39
30703,CR0091583,C00001644,617-994-9307,AA0103,0,NW,AGENT,MICHAL,6/1/2012,15:59:38,16:13:12
30704,CR0091484,C00002989,184-120-2278,AA0105,0,PS,AGENT,SHARON,6/1/2012,14:41:29,14:48:02
30705,CR0090068,C00011126,212-895-0493,AA0115,0,PS,AGENT,TOVA,5/31/2012,10:45:00,10:57:41
30706,CR0089038,C00011004,754-444-8930,AA0201,1,PS,AGENT,BASCH,5/30/2012,9:34:33,9:40:24
30707,CR0089291,C00000670,212-626-1708,AA0209,2,PS,AGENT,STEREN,5/30/2012,17:00:36,17:18:51
30711,CR0087641,C00002981,969-695-4188,AA0105,2,NE,AGENT,DARMON,5/25/2012,11:06:11,11:12:10
30712,CR0087706,C00000290,602-063-8838,AA0206,2,NE,AGENT,TOVA,5/25/2012,9:19:38,9:33:59
30713,CR0087694,C00000266,724-610-1022,AA0215,1,PS,AGENT,MIKI,5/25/2012,14:26:33,14:39:19
30715,CR0087019,C00004657,734-061-1970,AA0205,0,PS,AGENT,STEREN,5/24/2012,10:46:55,11:00:43
30716,CR0086947,C00001494,212-073-3135,AA0213,2,PS,AGENT,ZOHARI,5/24/2012,14:50:26,15:00:29
30717,CR0086919,C00004170,508-381-5724,AA0204,0,PS,AGENT,ZOHARI,5/24/2012,14:12:51,14:13:23
30718,CR0086940,C00003439,320-517-2915,AA0205,0,PS,AGENT,YITZ,5/24/2012,14:01:37,14:05:30
30719,CR0087017,C00001768,776-733-4517,AA0113,0,PS,AGENT,AVNI,5/24/2012,16:04:15,16:16:17
30720,CR0001080,C00002867,532-977-4372,AA0106,2,PS,AGENT,SHARON,5/23/2012,15:15:05,15:25:22
30721,CR0001710,C00004522,386-743-7973,AA0109,2,PS,AGENT,KAZAV,5/23/2012,14:04:43,14:13:13
30722,CR0001341,C00000960,509-169-6737,AA0103,0,PS,AGENT,AVNI,5/23/2012,16:25:50,16:46:42
30723,CR0000298,C00001752,250-631-9312,AA0206,0,NW,AGENT,AVNI,5/22/2012,14:53:44,15:06:27
30724,CR0042384,C00004327,726-230-0580,AA0214,1,PS,AGENT,YITZ,5/22/2012,12:06:06,12:18:53
30725,CR0000895,C00001998,620-189-8365,AA0104,1,PS,AGENT,BASCH,5/22/2012,13:05:11,13:08:04
30726,CR0000175,C00001231,725-738-6179,AA0101,2,NE,AGENT,ANAT,5/21/2012,16:11:09,16:16:23
30727,CR0086445,C00009664,976-330-3665,AA0214,2,NE,AGENT,ZOHARI,5/21/2012,12:17:51,12:24:22
30728,CR0000084,C00001366,525-399-7364,AA0103,0,PS,AGENT,BENSION,5/21/2012,14:57:32,14:58:03
30730,CR0084101,C00001810,752-758-3119,AA0115,1,PS,AGENT,YIFAT,5/18/2012,14:17:05,14:31:23
30731,CR0083534,C00002427,685-988-8595,AA0205,0,PS,AGENT,MORIAH,5/18/2012,15:24:20,15:45:01
30733,CR0084018,C00002731,729-397-5861,AA0203,2,PS,AGENT,KAZAV,5/18/2012,10:33:57,10:44:43
30734,CR0082728,C00011331,901-795-9591,AA0213,0,PE,AGENT,TOVA,5/17/2012,16:36:17,16:47:46
30735,CR0080129,C00002736,212-737-9510,AA0104,0,PS,AGENT,YITZ,5/16/2012,11:33:53,11:43:48
30736,CR0078576,C00001723,617-320-8986,AA0202,2,PS,AGENT,YITZ,5/15/2012,16:14:36,16:24:21
30737,CR0078456,C00003406,261-544-9425,AA0101,2,NE,AGENT,AVNI,5/15/2012,10:47:04,11:00:03
30738,CR0077092,C00000215,617-618-0272,AA0209,0,NW,AGENT,MICHAL,5/14/2012,13:12:14,13:19:00
30739,CR0076947,C00003399,669-336-3502,AA0204,0,PS,AGENT,BASCH,5/14/2012,15:46:44,15:49:09
30740,CR0076747,C00004772,138-247-9484,AA0105,0,PS,AGENT,YITZ,5/11/2012,14:38:57,14:43:19
30741,CR0075611,C00000651,212-527-2673,AA0213,1,PS,AGENT,MICHAL,5/11/2012,15:06:58,15:27:24
30742,CR0075762,C00001090,509-489-8325,AA0213,0,PS,AGENT,ANAT,5/11/2012,14:36:08,14:41:44
30743,CR0074942,C00002417,508-826-9957,AA0205,2,PS,AGENT,KAZAV,5/10/2012,11:41:43,11:49:35
30744,CR0074833,C00004133,823-652-6542,AA0203,1,PS,AGENT,IDIT,5/10/2012,10:06:04,10:16:55
30745,CR0074997,C00000628,671-044-6259,AA0116,0,IN,AGENT,ANAT,5/10/2012,10:22:53,10:34:21
30747,CR0074020,C00004369,702-770-3616,AA0105,2,PS,AGENT,MIKI,5/9/2012,14:16:41,14:31:52
30748,CR0073396,C00002181,175-752-2846,AA0110,2,PS,AGENT,KAZAV,5/8/2012,16:59:00,17:01:28
30749,CR0028257,C00004584,665-118-6190,AA0205,2,NW,AGENT,KAZAV,5/8/2012,14:39:41,14:57:35
30751,CR0073198,C00000365,212-082-8941,AA0205,0,PS,AGENT,STEREN,5/8/2012,9:51:32,10:07:12
30752,CR0072165,C00001083,508-951-2034,AA0204,1,PS,AGENT,YITZ,5/7/2012,14:52:00,15:03:51
30753,CR0072500,C00003596,602-319-7593,AA0215,0,NE,AGENT,ZOHARI,5/7/2012,14:15:36,14:21:03
30754,CR0072457,C00000504,216-336-1409,AA0214,2,PS,AGENT,SHARON,5/7/2012,9:48:24,10:09:06
30755,CR0072526,C00003494,932-385-2125,AA0206,0,PS,AGENT,STEREN,5/7/2012,15:05:58,15:09:16
30757,CR0071399,C00003558,212-622-2873,AA0205,1,PS,AGENT,MIKI,5/4/2012,14:08:37,14:24:56
30758,CR0071359,C00002185,178-066-5251,AA0204,0,NW,AGENT,SHLOMO,5/4/2012,16:01:30,16:08:30
30759,CR0070689,C00004143,293-583-5860,AA0109,0,NE,AGENT,ELI,5/3/2012,11:52:06,12:08:52
30760,CR0069197,C00001453,600-313-9205,AA0102,0,PS,AGENT,STEREN,5/2/2012,15:38:25,15:52:26
30763,CR0068641,C00004784,658-845-3868,AA0103,2,PS,AGENT,SHARON,5/1/2012,10:29:13,10:45:03
30764,CR0068676,C00003470,114-406-9537,AA0113,1,PS,AGENT,IDIT,5/1/2012,14:30:54,14:51:52
30765,CR0068403,C00006422,496-120-8636,AA0102,1,PS,AGENT,DARMON,5/1/2012,16:58:12,16:59:18
30766,CR0068083,C00000749,703-691-3813,AA0105,0,PS,AGENT,TOVA,4/30/2012,13:34:44,13:54:17
30767,CR0067650,C00001733,508-367-3298,AA0102,1,PS,AGENT,KAZAV,4/30/2012,11:28:06,11:40:58
30769,CR0067618,C00000935,331-145-8845,AA0106,1,PS,AGENT,MICHAL,4/30/2012,12:54:57,12:55:13
30770,CR0066702,C00004593,445-958-5377,AA0206,2,PS,AGENT,IDIT,4/27/2012,10:21:55,10:42:50
30771,CR0066588,C00000508,407-173-7652,AA0204,2,PS,AGENT,KAZAV,4/27/2012,15:04:38,15:10:34
30772,CR0066525,C00001669,143-969-3919,AA0108,1,TT,AGENT,AVNI,4/27/2012,10:37:40,10:54:50
30773,CR0066942,C00002873,147-990-6374,AA0205,0,NW,AGENT,YIFAT,4/27/2012,11:58:46,12:06:34
30774,CR0066181,C00001690,878-248-1994,AA0104,0,PS,AGENT,SHLOMO,4/26/2012,15:47:00,16:06:05
30775,CR0065649,C00013694,212-857-6592,AA0109,0,PS,AGENT,BENSION,4/26/2012,12:36:45,12:44:31
30776,CR0065086,C00003901,978-961-6708,AA0109,2,PS,AGENT,BASCH,4/25/2012,12:51:48,13:04:31
30777,CR0065447,C00002944,617-088-9342,AA0102,0,PS,AGENT,YIFAT,4/25/2012,11:09:14,11:16:15
30778,CR0064419,C00001476,429-570-1786,AA0213,0,NW,AGENT,STEREN,4/25/2012,13:11:31,13:17:51
30779,CR0065104,C00011275,318-005-2715,AA0103,1,PS,AGENT,YIFAT,4/25/2012,14:56:03,15:10:38
30780,CR0064558,C00004972,602-336-8520,AA0105,2,PS,AGENT,YITZ,4/24/2012,15:07:54,15:12:10
30781,CR0064293,C00001852,716-042-9497,AA0113,2,PS,AGENT,SHARON,4/24/2012,12:55:37,13:00:59
30783,CR0063364,C00003031,645-843-1783,AA0116,0,IN,AGENT,YITZ,4/23/2012,11:07:22,11:14:31
30784,CR0061726,C00009798,978-970-5774,AA0115,2,PS,AGENT,IDIT,4/20/2012,11:25:29,11:45:12
30785,CR0061695,C00002588,567-262-7509,AA0110,0,PS,AGENT,IDIT,4/20/2012,15:46:56,15:49:56
30786,CR0062622,C00002879,554-219-7851,AA0115,2,PS,AGENT,YITZ,4/20/2012,10:27:54,10:34:09
30787,CR0061335,C00003903,212-987-3591,AA0215,0,NE,AGENT,AVIDAN,4/19/2012,14:12:09,14:32:12
30788,CR0061314,C00009930,617-242-3776,AA0206,2,PS,AGENT,MIKI,4/19/2012,10:41:11,10:51:21
30789,CR0061317,C00002832,261-752-0589,AA0102,2,PS,AGENT,STEREN,4/19/2012,15:21:02,15:35:55
30791,CR0061285,C00000582,212-908-9336,AA0203,1,PS,AGENT,ANAT,4/19/2012,14:04:53,14:21:35
30792,CR0060241,C00004043,691-232-9348,AA0106,0,PS,AGENT,BENSION,4/18/2012,9:58:07,10:01:52
30793,CR0060587,C00002440,839-294-7747,AA0213,1,PS,AGENT,MIKI,4/18/2012,10:49:52,11:04:19
30794,CR0059730,C00001373,841-333-2623,AA0105,1,PS,AGENT,ANAT,4/17/2012,11:56:21,12:13:54
30795,CR0059372,C00003954,861-154-7975,AA0102,2,PS,AGENT,STEREN,4/17/2012,9:03:30,9:22:59
30796,CR0059404,C00010555,212-354-7928,AA0215,1,PS,AGENT,AVNI,4/17/2012,11:49:48,12:10:36
30797,CR0058621,C00003559,508-556-8376,AA0104,1,PS,AGENT,SHARON,4/16/2012,13:43:30,13:59:00
30798,CR0058907,C00002930,743-738-0264,AA0113,0,NW,AGENT,MICHAL,4/16/2012,10:43:07,10:44:09
30799,CR0058580,C00003904,619-439-1402,AA0209,0,PS,AGENT,YITZ,4/16/2012,12:14:33,12:32:29
30800,CR0058953,C00003610,830-310-9314,AA0205,2,PS,AGENT,BASCH,4/16/2012,11:16:52,11:32:54
30802,CR0057644,C00007422,893-427-1196,AA0113,0,NW,AGENT,TOVA,4/13/2012,14:08:22,14:15:41
30803,CR0057828,C00000752,480-455-5852,AA0210,0,NW,AGENT,IDIT,4/13/2012,14:15:47,14:33:25
30804,CR0057887,C00000569,983-117-4618,AA0213,0,PS,AGENT,NO_SERVER,4/13/2012,13:09:01,13:22:20
30805,CR0057825,C00000893,596-089-6158,AA0203,2,PS,AGENT,DORIT,4/13/2012,16:51:50,16:52:23
30806,CR0056553,C00000361,676-434-9767,AA0213,0,PS,AGENT,BENSION,4/12/2012,16:12:34,16:28:42
30807,CR0055174,C00001359,212-480-2987,AA0214,2,PS,AGENT,ZOHARI,4/11/2012,14:16:29,14:27:02
30808,CR0056063,C00002911,295-457-8932,AA0105,0,NW,AGENT,MICHAL,4/11/2012,9:46:46,9:49:12
30809,CR0055912,C00002124,819-831-7432,AA0202,2,PS,AGENT,SHARON,4/11/2012,14:26:20,14:38:40
30810,CR0055024,C00001706,758-172-3713,AA0205,0,NW,AGENT,KAZAV,4/11/2012,11:32:36,11:35:15
30811,CR0055405,C00003530,609-391-1588,AA0202,1,PS,AGENT,YITZ,4/11/2012,13:46:03,13:49:58
30812,CR0055862,C00001948,617-545-1746,AA0103,2,PS,AGENT,DORIT,4/11/2012,9:57:15,9:57:35
30813,CR0056064,C00001583,212-119-8291,AA0206,0,NE,AGENT,ZOHARI,4/11/2012,14:04:28,14:08:47
30814,CR0055963,C00002152,286-593-2095,AA0205,0,NW,AGENT,IDIT,4/11/2012,9:38:40,9:45:50
30815,CR0054688,C00003073,212-652-6762,AA0210,0,NW,AGENT,YITZ,4/10/2012,10:45:58,10:50:50
30817,CR0054705,C00004037,212-441-2914,AA0106,2,PS,AGENT,BENSION,4/10/2012,11:59:56,12:08:17
30818,CR0053969,C00004241,960-786-0262,AA0109,0,PS,AGENT,DORIT,4/10/2012,16:15:38,16:28:33
30819,CR0045163,C00003519,223-993-8335,AA0206,0,PS,AGENT,ELI,4/9/2012,16:37:35,16:53:13
30820,CR0045016,C00004001,978-114-4033,AA0104,0,PS,AGENT,TOVA,4/9/2012,10:03:09,10:12:48
30821,CR0045310,C00003927,508-179-0609,AA0210,2,PS,AGENT,ZOHARI,4/9/2012,14:20:24,14:29:44
30823,CR0044798,C00003211,919-427-4281,AA0213,0,PS,AGENT,TOVA,4/6/2012,12:38:40,12:53:28
30825,CR0044824,C00008463,585-952-8793,AA0202,2,PS,AGENT,IDIT,4/6/2012,14:11:55,14:17:39
30827,CR0044567,C00002371,610-520-7079,AA0214,0,NW,AGENT,BENSION,4/5/2012,12:25:21,12:29:20
30828,CR0044528,C00002345,631-530-8763,AA0214,0,NW,AGENT,SHARON,4/5/2012,11:41:16,11:41:51
30829,CR0043908,C00001179,212-391-0632,AA0215,0,PS,AGENT,YIFAT,4/4/2012,10:24:53,10:40:54
30831,CR0043994,C00003766,212-395-0636,AA0203,2,NE,AGENT,KAZAV,4/4/2012,13:48:39,13:55:09
30832,CR0044148,C00000384,668-716-0845,AA0102,0,NW,AGENT,YIFAT,4/4/2012,14:17:10,14:31:50
30833,CR0043639,C00002815,259-293-9160,AA0108,1,TT,AGENT,NO_SERVER,4/3/2012,13:55:53,13:57:47
30835,CR0043845,C00002425,589-152-4476,AA0213,0,PS,AGENT,GILI,4/3/2012,9:05:55,9:24:16
30836,CR0043661,C00002747,222-045-5921,AA0101,0,NW,AGENT,BASCH,4/3/2012,10:37:02,10:39:45
30838,CR0042896,C00002357,284-898-1361,AA0203,2,PS,AGENT,STEREN,3/30/2012,16:17:47,16:22:07
30839,CR0042918,C00004904,967-674-0231,AA0205,1,PS,AGENT,AVNI,3/30/2012,11:06:14,11:10:07
30842,CR0042173,C00003259,617-952-6195,AA0115,0,PS,AGENT,MIKI,3/28/2012,13:55:28,14:10:11
30843,CR0041936,C00004124,297-691-6625,AA0213,0,NE,AGENT,ZOHARI,3/28/2012,12:24:38,12:24:55
30844,CR0042053,C00011598,788-948-1054,AA0206,0,PS,AGENT,YITZ,3/28/2012,16:21:12,16:25:43
30845,CR0042314,C00002085,212-485-8919,AA0103,0,NW,AGENT,MIKI,3/28/2012,13:20:53,13:40:26
30846,CR0041721,C00003345,584-963-0146,AA0203,2,PS,AGENT,SHARON,3/27/2012,15:37:42,15:53:11
30849,CR0041236,C00003020,273-113-9563,AA0206,0,PS,AGENT,ZOHARI,3/26/2012,12:39:38,12:49:06
30850,CR0041258,C00003935,617-594-2704,AA0105,0,NE,AGENT,ANAT,3/26/2012,16:26:24,16:31:17
30851,CR0040857,C00003408,538-172-6590,AA0214,0,PS,AGENT,DARMON,3/26/2012,11:54:18,12:00:54
30853,CR0040526,C00013412,212-259-5250,AA0104,0,NW,AGENT,AVNI,3/23/2012,10:35:11,10:43:33
30854,CR0039723,C00001818,566-506-3326,AA0209,1,PS,AGENT,KAZAV,3/22/2012,11:47:42,11:48:30
30855,CR0039820,C00004448,135-224-5404,AA0102,0,NW,AGENT,MORIAH,3/22/2012,16:04:15,16:22:58
30856,CR0039941,C00001066,212-658-7165,AA0111,1,TT,AGENT,ZOHARI,3/22/2012,14:44:07,15:00:16
30857,CR0037430,C00001683,506-209-1631,AA0109,0,PS,AGENT,SHLOMO,3/20/2012,10:12:48,10:29:48
30858,CR0037324,C00004156,941-642-1711,AA0105,0,PS,AGENT,TOVA,3/20/2012,11:00:16,11:08:56
30860,CR0036724,C00001986,553-427-2780,AA0214,2,PS,AGENT,AVNI,3/19/2012,11:03:58,11:14:44
30861,CR0036743,C00004108,176-497-5000,AA0104,1,PS,AGENT,KAZAV,3/19/2012,11:26:36,11:35:41
30862,CR0036342,C00002633,212-397-6951,AA0109,2,NE,AGENT,AVIDAN,3/16/2012,12:57:16,12:59:55
30863,CR0035809,C00004505,455-164-5256,AA0209,0,PS,AGENT,KAZAV,3/15/2012,11:48:25,11:57:51
30864,CR0035629,C00004680,500-398-8682,AA0210,0,NW,AGENT,SHARON,3/15/2012,12:16:53,12:34:09
30866,CR0035157,C00004773,858-824-5946,AA0105,0,PS,AGENT,STEREN,3/14/2012,10:33:38,10:49:02
30867,CR0035214,C00000385,428-628-9845,AA0202,2,PS,AGENT,TOVA,3/14/2012,13:21:29,13:30:03
30868,CR0034731,C00000456,864-899-3917,AA0215,0,NW,AGENT,BASCH,3/13/2012,14:49:17,15:02:19
30869,CR0034342,C00003280,506-762-1690,AA0104,0,PS,AGENT,MORIAH,3/13/2012,14:46:44,14:51:28
30871,CR0034623,C00004743,508-477-1134,AA0201,0,PS,AGENT,MORIAH,3/13/2012,9:57:41,10:05:05
30873,CR0034559,C00001586,781-721-9358,AA0101,2,NE,AGENT,SHARON,3/13/2012,16:41:16,16:51:37
